t,x,y
0.000000000000000000e+00,6.300000000000000000e+01,1.270000000000000000e+02
0.000000000000000000e+00,9.500000000000000000e+01,9.900000000000000000e+01
0.000000000000000000e+00,1.060000000000000000e+02,1.020000000000000000e+02
0.000000000000000000e+00,1.290000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,1.780000000000000000e+02,9.700000000000000000e+01
0.000000000000000000e+00,1.920000000000000000e+02,1.270000000000000000e+02
0.000000000000000000e+00,2.340000000000000000e+02,1.230000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,3.190000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,3.430000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,3.820000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,4.150000000000000000e+02,1.270000000000000000e+02
0.000000000000000000e+00,4.220000000000000000e+02,1.250000000000000000e+02
0.000000000000000000e+00,4.250000000000000000e+02,1.170000000000000000e+02
0.000000000000000000e+00,4.670000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,4.630000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,1.000000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,9.600000000000000000e+01
0.000000000000000000e+00,5.150000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,5.190000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,5.540000000000000000e+02,9.900000000000000000e+01
0.000000000000000000e+00,5.750000000000000000e+02,1.200000000000000000e+02
0.000000000000000000e+00,6.040000000000000000e+02,1.120000000000000000e+02
0.000000000000000000e+00,5.960000000000000000e+02,1.040000000000000000e+02
0.000000000000000000e+00,6.140000000000000000e+02,1.230000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,1.270000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,7.250000000000000000e+02,1.200000000000000000e+02
0.000000000000000000e+00,7.460000000000000000e+02,9.600000000000000000e+01
0.000000000000000000e+00,7.890000000000000000e+02,1.000000000000000000e+02
0.000000000000000000e+00,8.100000000000000000e+02,1.010000000000000000e+02
0.000000000000000000e+00,8.320000000000000000e+02,1.180000000000000000e+02
0.000000000000000000e+00,8.740000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,1.220000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,9.600000000000000000e+01
0.000000000000000000e+00,9.910000000000000000e+02,1.000000000000000000e+02
0.000000000000000000e+00,1.021000000000000000e+03,1.000000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,1.470000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+01,1.450000000000000000e+02
0.000000000000000000e+00,6.600000000000000000e+01,1.420000000000000000e+02
0.000000000000000000e+00,9.600000000000000000e+01,1.320000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,1.890000000000000000e+02,1.440000000000000000e+02
0.000000000000000000e+00,1.920000000000000000e+02,1.310000000000000000e+02
0.000000000000000000e+00,2.240000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,3.190000000000000000e+02,1.590000000000000000e+02
0.000000000000000000e+00,3.510000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,3.830000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,4.140000000000000000e+02,1.540000000000000000e+02
0.000000000000000000e+00,4.170000000000000000e+02,1.360000000000000000e+02
0.000000000000000000e+00,4.190000000000000000e+02,1.310000000000000000e+02
0.000000000000000000e+00,4.490000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,4.530000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,5.340000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,5.120000000000000000e+02,1.320000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,1.590000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,1.550000000000000000e+02
0.000000000000000000e+00,5.760000000000000000e+02,1.510000000000000000e+02
0.000000000000000000e+00,5.760000000000000000e+02,1.470000000000000000e+02
0.000000000000000000e+00,6.220000000000000000e+02,1.370000000000000000e+02
0.000000000000000000e+00,6.250000000000000000e+02,1.590000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,1.560000000000000000e+02
0.000000000000000000e+00,6.800000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,7.250000000000000000e+02,1.450000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,7.890000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,8.310000000000000000e+02,1.430000000000000000e+02
0.000000000000000000e+00,8.320000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,8.950000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,8.960000000000000000e+02,1.320000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,1.280000000000000000e+02
0.000000000000000000e+00,1.002000000000000000e+03,1.280000000000000000e+02
0.000000000000000000e+00,3.100000000000000000e+01,1.860000000000000000e+02
0.000000000000000000e+00,5.500000000000000000e+01,1.600000000000000000e+02
0.000000000000000000e+00,7.100000000000000000e+01,1.640000000000000000e+02
0.000000000000000000e+00,1.270000000000000000e+02,1.910000000000000000e+02
0.000000000000000000e+00,1.500000000000000000e+02,1.830000000000000000e+02
0.000000000000000000e+00,1.780000000000000000e+02,1.630000000000000000e+02
0.000000000000000000e+00,2.110000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,2.270000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,3.190000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,1.660000000000000000e+02
0.000000000000000000e+00,3.620000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,4.140000000000000000e+02,1.700000000000000000e+02
0.000000000000000000e+00,4.160000000000000000e+02,1.910000000000000000e+02
0.000000000000000000e+00,4.160000000000000000e+02,1.870000000000000000e+02
0.000000000000000000e+00,4.490000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,4.500000000000000000e+02,1.600000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,4.840000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,1.600000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,1.630000000000000000e+02
0.000000000000000000e+00,6.010000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,6.050000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,6.280000000000000000e+02,1.810000000000000000e+02
0.000000000000000000e+00,6.270000000000000000e+02,1.630000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,1.660000000000000000e+02
0.000000000000000000e+00,6.800000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,7.040000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,7.870000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,8.300000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,8.540000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,8.940000000000000000e+02,1.860000000000000000e+02
0.000000000000000000e+00,9.270000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,1.640000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,1.880000000000000000e+02
0.000000000000000000e+00,1.021000000000000000e+03,1.860000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,2.230000000000000000e+02
0.000000000000000000e+00,4.200000000000000000e+01,1.920000000000000000e+02
0.000000000000000000e+00,9.500000000000000000e+01,2.070000000000000000e+02
0.000000000000000000e+00,1.250000000000000000e+02,2.110000000000000000e+02
0.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+02
0.000000000000000000e+00,1.600000000000000000e+02,2.230000000000000000e+02
0.000000000000000000e+00,2.130000000000000000e+02,2.230000000000000000e+02
0.000000000000000000e+00,2.340000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,2.770000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,2.980000000000000000e+02,2.230000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,3.620000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,4.150000000000000000e+02,1.950000000000000000e+02
0.000000000000000000e+00,4.170000000000000000e+02,1.990000000000000000e+02
0.000000000000000000e+00,4.220000000000000000e+02,2.170000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,4.520000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,4.840000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,5.120000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,5.160000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,2.230000000000000000e+02
0.000000000000000000e+00,5.750000000000000000e+02,2.190000000000000000e+02
0.000000000000000000e+00,5.980000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,6.020000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,6.170000000000000000e+02,2.210000000000000000e+02
0.000000000000000000e+00,6.200000000000000000e+02,2.170000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,2.140000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,7.250000000000000000e+02,2.100000000000000000e+02
0.000000000000000000e+00,7.460000000000000000e+02,2.230000000000000000e+02
0.000000000000000000e+00,7.990000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,8.300000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,8.540000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,8.950000000000000000e+02,2.100000000000000000e+02
0.000000000000000000e+00,9.170000000000000000e+02,1.920000000000000000e+02
0.000000000000000000e+00,9.570000000000000000e+02,2.070000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,2.060000000000000000e+02
0.000000000000000000e+00,1.021000000000000000e+03,2.070000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,2.490000000000000000e+02
0.000000000000000000e+00,3.200000000000000000e+01,2.490000000000000000e+02
0.000000000000000000e+00,9.100000000000000000e+01,2.550000000000000000e+02
0.000000000000000000e+00,1.030000000000000000e+02,2.400000000000000000e+02
0.000000000000000000e+00,1.560000000000000000e+02,2.240000000000000000e+02
0.000000000000000000e+00,1.720000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,1.960000000000000000e+02,2.550000000000000000e+02
0.000000000000000000e+00,2.340000000000000000e+02,2.520000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,2.550000000000000000e+02
0.000000000000000000e+00,2.980000000000000000e+02,2.550000000000000000e+02
0.000000000000000000e+00,3.200000000000000000e+02,2.500000000000000000e+02
0.000000000000000000e+00,3.830000000000000000e+02,2.310000000000000000e+02
0.000000000000000000e+00,4.050000000000000000e+02,2.300000000000000000e+02
0.000000000000000000e+00,4.250000000000000000e+02,2.270000000000000000e+02
0.000000000000000000e+00,4.300000000000000000e+02,2.420000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,2.530000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,4.930000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,4.970000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,5.130000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,5.170000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,5.640000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,5.600000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,6.060000000000000000e+02,2.530000000000000000e+02
0.000000000000000000e+00,5.780000000000000000e+02,2.320000000000000000e+02
0.000000000000000000e+00,6.140000000000000000e+02,2.380000000000000000e+02
0.000000000000000000e+00,6.410000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,6.720000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,7.040000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,7.470000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,7.680000000000000000e+02,2.510000000000000000e+02
0.000000000000000000e+00,8.310000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,8.550000000000000000e+02,2.280000000000000000e+02
0.000000000000000000e+00,8.950000000000000000e+02,2.430000000000000000e+02
0.000000000000000000e+00,9.270000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,9.580000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,9.810000000000000000e+02,2.490000000000000000e+02
0.000000000000000000e+00,1.023000000000000000e+03,2.280000000000000000e+02
0.000000000000000000e+00,2.100000000000000000e+01,2.560000000000000000e+02
0.000000000000000000e+00,6.300000000000000000e+01,2.870000000000000000e+02
0.000000000000000000e+00,8.200000000000000000e+01,2.670000000000000000e+02
0.000000000000000000e+00,1.270000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,1.310000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,1.910000000000000000e+02,2.560000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+02,2.560000000000000000e+02
0.000000000000000000e+00,2.240000000000000000e+02,2.690000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,2.980000000000000000e+02,2.690000000000000000e+02
0.000000000000000000e+00,3.410000000000000000e+02,2.690000000000000000e+02
0.000000000000000000e+00,3.830000000000000000e+02,2.850000000000000000e+02
0.000000000000000000e+00,4.140000000000000000e+02,2.790000000000000000e+02
0.000000000000000000e+00,4.380000000000000000e+02,2.610000000000000000e+02
0.000000000000000000e+00,4.410000000000000000e+02,2.670000000000000000e+02
0.000000000000000000e+00,4.540000000000000000e+02,2.810000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,2.770000000000000000e+02
0.000000000000000000e+00,4.800000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,4.840000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,5.430000000000000000e+02,2.870000000000000000e+02
0.000000000000000000e+00,5.430000000000000000e+02,2.830000000000000000e+02
0.000000000000000000e+00,5.540000000000000000e+02,2.810000000000000000e+02
0.000000000000000000e+00,5.540000000000000000e+02,2.770000000000000000e+02
0.000000000000000000e+00,6.030000000000000000e+02,2.570000000000000000e+02
0.000000000000000000e+00,6.010000000000000000e+02,2.610000000000000000e+02
0.000000000000000000e+00,6.080000000000000000e+02,2.570000000000000000e+02
0.000000000000000000e+00,6.410000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,6.820000000000000000e+02,2.690000000000000000e+02
0.000000000000000000e+00,7.040000000000000000e+02,2.690000000000000000e+02
0.000000000000000000e+00,7.670000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,7.890000000000000000e+02,2.870000000000000000e+02
0.000000000000000000e+00,8.000000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,8.530000000000000000e+02,2.700000000000000000e+02
0.000000000000000000e+00,8.760000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,9.170000000000000000e+02,2.720000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,9.910000000000000000e+02,2.710000000000000000e+02
0.000000000000000000e+00,1.022000000000000000e+03,2.710000000000000000e+02
0.000000000000000000e+00,3.100000000000000000e+01,3.130000000000000000e+02
0.000000000000000000e+00,5.800000000000000000e+01,2.960000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,2.910000000000000000e+02
0.000000000000000000e+00,1.130000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,1.700000000000000000e+02,2.930000000000000000e+02
0.000000000000000000e+00,2.130000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,2.240000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,2.560000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,2.880000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,3.510000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,3.820000000000000000e+02,3.000000000000000000e+02
0.000000000000000000e+00,3.930000000000000000e+02,2.930000000000000000e+02
0.000000000000000000e+00,3.870000000000000000e+02,2.960000000000000000e+02
0.000000000000000000e+00,4.350000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,4.690000000000000000e+02,2.930000000000000000e+02
0.000000000000000000e+00,4.740000000000000000e+02,2.970000000000000000e+02
0.000000000000000000e+00,4.850000000000000000e+02,2.990000000000000000e+02
0.000000000000000000e+00,4.890000000000000000e+02,2.990000000000000000e+02
0.000000000000000000e+00,5.210000000000000000e+02,2.990000000000000000e+02
0.000000000000000000e+00,5.170000000000000000e+02,2.990000000000000000e+02
0.000000000000000000e+00,5.440000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,5.470000000000000000e+02,2.890000000000000000e+02
0.000000000000000000e+00,6.060000000000000000e+02,2.880000000000000000e+02
0.000000000000000000e+00,6.090000000000000000e+02,2.940000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,6.830000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,7.040000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,7.660000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,7.980000000000000000e+02,3.180000000000000000e+02
0.000000000000000000e+00,8.080000000000000000e+02,3.150000000000000000e+02
0.000000000000000000e+00,8.390000000000000000e+02,3.150000000000000000e+02
0.000000000000000000e+00,8.640000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,8.970000000000000000e+02,3.130000000000000000e+02
0.000000000000000000e+00,9.590000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,9.910000000000000000e+02,2.920000000000000000e+02
0.000000000000000000e+00,1.023000000000000000e+03,3.130000000000000000e+02
0.000000000000000000e+00,2.700000000000000000e+01,3.340000000000000000e+02
0.000000000000000000e+00,3.900000000000000000e+01,3.200000000000000000e+02
0.000000000000000000e+00,6.400000000000000000e+01,3.360000000000000000e+02
0.000000000000000000e+00,1.060000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,1.280000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,1.700000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,2.130000000000000000e+02,3.360000000000000000e+02
0.000000000000000000e+00,2.240000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,2.750000000000000000e+02,3.340000000000000000e+02
0.000000000000000000e+00,2.980000000000000000e+02,3.350000000000000000e+02
0.000000000000000000e+00,3.490000000000000000e+02,3.510000000000000000e+02
0.000000000000000000e+00,3.630000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,3.550000000000000000e+02,3.360000000000000000e+02
0.000000000000000000e+00,3.840000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,4.470000000000000000e+02,3.320000000000000000e+02
0.000000000000000000e+00,4.480000000000000000e+02,3.280000000000000000e+02
0.000000000000000000e+00,5.110000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,5.330000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,5.500000000000000000e+02,3.200000000000000000e+02
0.000000000000000000e+00,6.070000000000000000e+02,3.340000000000000000e+02
